g_loss,d_loss,wasserstein
-1.4909168129617518,-1.1729720505801113,1.259063883261247
-2.8432831222360786,-0.9675120332024314,1.097709135575728
-1.7784558615901254,-1.1099595915187488,1.2427950664000078
-2.6240792789242486,-1.0931211709976196,1.2279861623590642
-2.250331078063358,-0.7723353857343848,0.896196885542436
-0.9570210955359719,-1.1213939894329419,1.2555932565168901
-4.0928192572160205,-1.0917101475325497,1.2280442497947
-1.1327884996479207,-1.199067148295316,1.3248697573488408
-2.37877403606068,-1.0015264261852612,1.1446338350122625
-2.3732262795621697,-1.0147135799581355,1.1824870976534756
-1.0547384199771015,-0.697092133489522,0.8204055604609576
-2.81616654179313,-0.9994162158532576,1.1058870445598254
-2.1760330430485983,-1.1082689301534132,1.2757014469666914
-0.9546664685688235,-0.9454315196384083,1.0856576778671958
-2.332755137573589,-0.9075318608771671,1.0475687763907693
-1.8193045542998747,-0.8889395716515455,1.0212005160071633
-2.2259881523522465,-0.9748714403672651,1.131020719354803
-2.4528092850338328,-1.0501772734251889,1.196658118204637
-1.7459700188853524,-1.1646015264771201,1.3031787005337803
-2.2310367226600647,-1.0699853030118076,1.171088240363381
-2.275696822188117,-1.2536136399615894,1.3764640092849731
-2.705674561587247,-1.0825210024010052,1.223099025813016
-2.132571143182841,-1.2851107770746404,1.4307506409558384
-2.1408622698350386,-1.0449148660356349,1.161042408509688
-2.441224390810186,-1.0937511812556873,1.2169844020496716
-2.6504823836413296,-1.2026521807367152,1.3144022768194026
-1.4050557301803068,-1.2400227297436108,1.410855770111084
-1.7197997028177434,-1.129749597473578,1.2658731070431797
-2.449014671824195,-0.8552502312443473,1.0005216056650335
-1.777856553142721,-1.0120003629814496,1.1460651701146907
-2.2483710727908393,-1.151629930192774,1.253181273286993
-1.914382977919145,-1.035415305332704,1.151574113152244
-2.0639754073186354,-1.0306110896847465,1.2022484866055576
-1.8927055434747175,-1.0058393342928453,1.154670617797158
-1.968073540113189,-0.9718985530463132,1.0969258926131509
-2.2703656283291904,-1.0172438838265159,1.1323226256804033
-1.9703829721970991,-1.0903670354322954,1.2242034727876836
-1.0214569311250339,-0.9590638808228753,1.1006346561691978
-2.6108056794513357,-1.1145573962818494,1.2903767282312566
-2.240744265643033,-0.941898066889156,1.0647341879931362
-2.0646848624402825,-1.232552631334825,1.3716951391913674
-1.7965951880270785,-1.1275886405598035,1.2607510577548633
-1.5371179147200151,-0.968775911764665,1.084221514788541
-2.3755459135228936,-1.1299379495057194,1.279479059306058
-1.9357217279347507,-0.9170269288799979,1.0778871341185137
-1.7387286533008923,-0.9526230205189098,1.1026353402571245
-2.0135483118620785,-1.0160919346592643,1.1904942014000632
-2.084666306322271,-1.0186736990105023,1.1415785876187412
-2.381676172668284,-1.0653102777220986,1.1975196220658042
-0.8181082135574385,-0.9170737916773016,1.0778300166130066
-1.8093171616889199,-0.9911121753129092,1.1382816162976352
-1.7402274798263202,-1.0599613406441428,1.1558758670633489
-2.0618264891884546,-1.1172829920595342,1.2784812558781018
-1.8675618280063977,-1.0423812757838855,1.272809548811479
-1.8260513259605928,-1.112815428863872,1.245560277592052
-1.8350089795210145,-0.9802741245789961,1.1281244483861057
-2.365493892607364,-0.9946408637545325,1.1461242979223079
-1.8083400563760237,-1.233491835269061,1.3737870752811432
-1.79680689627474,-1.3428231504830448,1.5017779361117969
-2.041488701646978,-1.1398602100935848,1.3264819925481623
-2.097898304462433,-1.1860367059707642,1.3440945148468018
-2.0158029442483727,-1.1892968741330234,1.3437290841882878
-1.311913780190728,-1.2590959017926997,1.401196078820662
-3.13041446425698,-0.8264133110642433,0.9441372643817555
-0.9668392457745292,-1.0756187222220681,1.2196455977179788
-3.1610453453930942,-1.1852080442688682,1.385351213541898
-1.0498362603512676,-1.000401182608171,1.1576033180410212
-2.762172211300243,-1.1403062506155535,1.2914802486246282
