Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jan 11, 2023 4:00 AM;Jan 11, 2023 5:00 AM;49,076.75;54,891.25;5,814.50;13,080.00
Jan 11, 2023 5:00 AM;Jan 11, 2023 6:00 AM;52,448.50;57,141.75;4,693.25;13,688.50
Jan 11, 2023 6:00 AM;Jan 11, 2023 7:00 AM;59,760.50;61,843.25;2,082.75;19,860.75
Jan 11, 2023 7:00 AM;Jan 11, 2023 8:00 AM;65,888.50;66,051.75;163.25;28,956.25
Jan 11, 2023 8:00 AM;Jan 11, 2023 9:00 AM;68,420.25;68,471.50;51.25;35,235.00
Jan 11, 2023 9:00 AM;Jan 11, 2023 10:00 AM;68,045.25;68,080.00;34.75;36,202.75
Jan 11, 2023 10:00 AM;Jan 11, 2023 11:00 AM;68,150.50;68,163.25;12.75;36,791.75
Jan 11, 2023 11:00 AM;Jan 11, 2023 12:00 PM;68,848.50;68,875.50;27.00;38,179.50
Jan 11, 2023 12:00 PM;Jan 11, 2023 1:00 PM;67,895.00;68,002.50;107.50;37,237.00
Jan 11, 2023 1:00 PM;Jan 11, 2023 2:00 PM;66,679.25;67,403.00;723.75;35,270.00
Jan 11, 2023 2:00 PM;Jan 11, 2023 3:00 PM;65,970.50;66,524.25;553.75;35,128.25
Jan 11, 2023 3:00 PM;Jan 11, 2023 4:00 PM;65,235.25;65,706.00;470.75;35,527.25
Jan 11, 2023 4:00 PM;Jan 11, 2023 5:00 PM;65,690.25;66,184.75;494.50;36,301.75
Jan 11, 2023 5:00 PM;Jan 11, 2023 6:00 PM;68,357.00;68,590.00;233.00;37,234.25
Jan 11, 2023 6:00 PM;Jan 11, 2023 7:00 PM;68,192.25;68,413.00;220.75;34,579.25
Jan 11, 2023 7:00 PM;Jan 11, 2023 8:00 PM;66,528.75;66,856.25;327.50;30,624.75
Jan 11, 2023 8:00 PM;Jan 11, 2023 9:00 PM;63,008.00;63,448.75;440.75;26,098.25
Jan 11, 2023 9:00 PM;Jan 11, 2023 10:00 PM;59,739.75;60,736.00;996.25;21,628.75
Jan 11, 2023 10:00 PM;Jan 11, 2023 11:00 PM;56,695.75;57,983.00;1,287.25;17,423.00
Jan 11, 2023 11:00 PM;Jan 12, 2023 12:00 AM;54,000.50;57,355.00;3,354.50;12,977.25
Jan 12, 2023 12:00 AM;Jan 12, 2023 1:00 AM;51,222.50;56,513.00;5,290.50;8,150.75
Jan 12, 2023 1:00 AM;Jan 12, 2023 2:00 AM;49,455.00;55,754.25;6,299.25;7,201.00
Jan 12, 2023 2:00 AM;Jan 12, 2023 3:00 AM;48,666.00;55,090.50;6,424.50;7,905.00
Jan 12, 2023 3:00 AM;Jan 12, 2023 4:00 AM;48,683.00;54,916.75;6,233.75;8,019.25
Jan 12, 2023 4:00 AM;Jan 12, 2023 5:00 AM;49,665.50;55,607.75;5,942.25;9,260.00
Jan 12, 2023 5:00 AM;Jan 12, 2023 6:00 AM;53,023.00;58,110.50;5,087.50;10,193.25
Jan 12, 2023 6:00 AM;Jan 12, 2023 7:00 AM;61,110.25;63,251.75;2,141.50;16,197.50
Jan 12, 2023 7:00 AM;Jan 12, 2023 8:00 AM;66,639.50;67,078.75;439.25;20,526.00
Jan 12, 2023 8:00 AM;Jan 12, 2023 9:00 AM;69,503.00;69,613.25;110.25;22,330.00
Jan 12, 2023 9:00 AM;Jan 12, 2023 10:00 AM;70,207.50;70,366.00;158.50;21,243.75
Jan 12, 2023 10:00 AM;Jan 12, 2023 11:00 AM;70,784.50;71,075.75;291.25;20,032.75
Jan 12, 2023 11:00 AM;Jan 12, 2023 12:00 PM;71,710.25;72,432.25;722.00;19,980.50
Jan 12, 2023 12:00 PM;Jan 12, 2023 1:00 PM;70,803.75;71,047.25;243.50;19,548.75
Jan 12, 2023 1:00 PM;Jan 12, 2023 2:00 PM;69,838.75;70,231.25;392.50;19,244.00
Jan 12, 2023 2:00 PM;Jan 12, 2023 3:00 PM;68,419.75;68,600.50;180.75;19,722.25
Jan 12, 2023 3:00 PM;Jan 12, 2023 4:00 PM;67,606.75;67,619.50;12.75;22,650.50
Jan 12, 2023 4:00 PM;Jan 12, 2023 5:00 PM;67,327.50;67,363.00;35.50;25,671.50
Jan 12, 2023 5:00 PM;Jan 12, 2023 6:00 PM;69,233.50;69,299.00;65.50;28,031.00
Jan 12, 2023 6:00 PM;Jan 12, 2023 7:00 PM;69,065.00;69,155.00;90.00;26,399.50
Jan 12, 2023 7:00 PM;Jan 12, 2023 8:00 PM;67,539.50;67,643.75;104.25;23,264.75
Jan 12, 2023 8:00 PM;Jan 12, 2023 9:00 PM;63,744.50;63,995.50;251.00;18,336.50
Jan 12, 2023 9:00 PM;Jan 12, 2023 10:00 PM;60,089.75;60,799.50;709.75;13,737.25
Jan 12, 2023 10:00 PM;Jan 12, 2023 11:00 PM;57,127.00;58,851.75;1,724.75;11,590.00
Jan 12, 2023 11:00 PM;Jan 13, 2023 12:00 AM;53,730.75;56,572.25;2,841.50;8,195.00
Jan 13, 2023 12:00 AM;Jan 13, 2023 1:00 AM;50,318.50;55,220.00;4,901.50;5,553.75
Jan 13, 2023 1:00 AM;Jan 13, 2023 2:00 AM;48,803.50;53,700.75;4,897.25;4,482.50
Jan 13, 2023 2:00 AM;Jan 13, 2023 3:00 AM;48,175.50;54,166.50;5,991.00;4,910.25
Jan 13, 2023 3:00 AM;Jan 13, 2023 4:00 AM;48,215.50;55,172.25;6,956.75;5,252.25
Jan 13, 2023 4:00 AM;Jan 13, 2023 5:00 AM;49,394.75;56,198.75;6,804.00;8,177.00
Jan 13, 2023 5:00 AM;Jan 13, 2023 6:00 AM;52,549.50;57,462.50;4,913.00;10,920.00
Jan 13, 2023 6:00 AM;Jan 13, 2023 7:00 AM;59,112.00;60,393.25;1,281.25;17,307.00
Jan 13, 2023 7:00 AM;Jan 13, 2023 8:00 AM;65,091.00;65,266.00;175.00;23,801.75
Jan 13, 2023 8:00 AM;Jan 13, 2023 9:00 AM;67,817.25;68,077.50;260.25;26,593.00
Jan 13, 2023 9:00 AM;Jan 13, 2023 10:00 AM;68,323.75;68,584.00;260.25;26,047.75
Jan 13, 2023 10:00 AM;Jan 13, 2023 11:00 AM;68,680.50;68,946.50;266.00;23,171.75
Jan 13, 2023 11:00 AM;Jan 13, 2023 12:00 PM;68,927.00;69,226.00;299.00;19,683.75
Jan 13, 2023 12:00 PM;Jan 13, 2023 1:00 PM;68,837.75;69,861.00;1,023.25;16,891.00
Jan 13, 2023 1:00 PM;Jan 13, 2023 2:00 PM;67,816.00;69,480.25;1,664.25;15,644.75
Jan 13, 2023 2:00 PM;Jan 13, 2023 3:00 PM;65,914.50;66,883.50;969.00;15,613.50
Jan 13, 2023 3:00 PM;Jan 13, 2023 4:00 PM;65,402.25;66,104.00;701.75;17,774.75
Jan 13, 2023 4:00 PM;Jan 13, 2023 5:00 PM;66,213.00;66,744.25;531.25;20,492.75
Jan 13, 2023 5:00 PM;Jan 13, 2023 6:00 PM;68,577.50;68,661.50;84.00;23,334.75
Jan 13, 2023 6:00 PM;Jan 13, 2023 7:00 PM;67,923.75;68,102.75;179.00;21,838.25
Jan 13, 2023 7:00 PM;Jan 13, 2023 8:00 PM;64,353.50;64,611.00;257.50;19,394.00
Jan 13, 2023 8:00 PM;Jan 13, 2023 9:00 PM;60,832.00;61,307.00;475.00;16,806.50
Jan 13, 2023 9:00 PM;Jan 13, 2023 10:00 PM;57,323.00;57,997.75;674.75;14,086.75
Jan 13, 2023 10:00 PM;Jan 13, 2023 11:00 PM;54,256.00;55,044.50;788.50;12,546.75
Jan 13, 2023 11:00 PM;Jan 14, 2023 12:00 AM;51,075.00;51,727.75;652.75;10,523.25
Jan 14, 2023 12:00 AM;Jan 14, 2023 1:00 AM;49,449.25;51,625.00;2,175.75;8,715.25
Jan 14, 2023 1:00 AM;Jan 14, 2023 2:00 AM;47,012.25;48,602.50;1,590.25;7,616.75
Jan 14, 2023 2:00 AM;Jan 14, 2023 3:00 AM;45,773.00;48,557.50;2,784.50;6,973.25
Jan 14, 2023 3:00 AM;Jan 14, 2023 4:00 AM;45,592.25;48,498.00;2,905.75;7,903.25
Jan 14, 2023 4:00 AM;Jan 14, 2023 5:00 AM;45,989.50;48,470.00;2,480.50;10,153.75
Jan 14, 2023 5:00 AM;Jan 14, 2023 6:00 AM;45,874.25;48,019.75;2,145.50;12,208.50
Jan 14, 2023 6:00 AM;Jan 14, 2023 7:00 AM;46,337.75;47,106.25;768.50;14,401.00
Jan 14, 2023 7:00 AM;Jan 14, 2023 8:00 AM;48,776.25;49,282.75;506.50;16,785.25
Jan 14, 2023 8:00 AM;Jan 14, 2023 9:00 AM;52,122.25;52,595.25;473.00;17,953.00
Jan 14, 2023 9:00 AM;Jan 14, 2023 10:00 AM;54,930.75;55,304.25;373.50;17,155.25
Jan 14, 2023 10:00 AM;Jan 14, 2023 11:00 AM;56,981.50;57,407.25;425.75;15,375.25
Jan 14, 2023 11:00 AM;Jan 14, 2023 12:00 PM;58,556.00;58,986.75;430.75;14,377.75
Jan 14, 2023 12:00 PM;Jan 14, 2023 1:00 PM;58,735.00;59,176.00;441.00;12,961.50
Jan 14, 2023 1:00 PM;Jan 14, 2023 2:00 PM;57,860.25;58,844.75;984.50;11,185.00
Jan 14, 2023 2:00 PM;Jan 14, 2023 3:00 PM;56,625.75;57,443.50;817.75;9,355.25
Jan 14, 2023 3:00 PM;Jan 14, 2023 4:00 PM;56,687.00;57,777.75;1,090.75;8,676.50
Jan 14, 2023 4:00 PM;Jan 14, 2023 5:00 PM;58,146.00;59,287.00;1,141.00;9,404.00
Jan 14, 2023 5:00 PM;Jan 14, 2023 6:00 PM;60,648.25;61,208.75;560.50;11,699.50
Jan 14, 2023 6:00 PM;Jan 14, 2023 7:00 PM;60,943.75;61,591.25;647.50;10,891.50
Jan 14, 2023 7:00 PM;Jan 14, 2023 8:00 PM;58,601.75;60,397.75;1,796.00;8,604.25
Jan 14, 2023 8:00 PM;Jan 14, 2023 9:00 PM;55,121.00;57,369.50;2,248.50;6,579.75
Jan 14, 2023 9:00 PM;Jan 14, 2023 10:00 PM;52,482.25;54,473.00;1,990.75;5,133.75
Jan 14, 2023 10:00 PM;Jan 14, 2023 11:00 PM;50,955.25;53,373.25;2,418.00;5,719.25
Jan 14, 2023 11:00 PM;Jan 15, 2023 12:00 AM;48,311.00;52,116.75;3,805.75;4,855.75
Jan 15, 2023 12:00 AM;Jan 15, 2023 1:00 AM;45,464.00;48,430.50;2,966.50;3,361.25
Jan 15, 2023 1:00 AM;Jan 15, 2023 2:00 AM;43,754.00;47,623.50;3,869.50;2,610.00
Jan 15, 2023 2:00 AM;Jan 15, 2023 3:00 AM;42,834.25;46,743.50;3,909.25;3,242.00
Jan 15, 2023 3:00 AM;Jan 15, 2023 4:00 AM;42,724.75;47,383.00;4,658.25;4,501.75
Jan 15, 2023 4:00 AM;Jan 15, 2023 5:00 AM;42,812.00;47,652.75;4,840.75;5,402.75
Jan 15, 2023 5:00 AM;Jan 15, 2023 6:00 AM;42,774.50;47,710.50;4,936.00;5,924.00
Jan 15, 2023 6:00 AM;Jan 15, 2023 7:00 AM;42,550.00;46,483.25;3,933.25;5,777.50
Jan 15, 2023 7:00 AM;Jan 15, 2023 8:00 AM;43,953.00;46,472.25;2,519.25;7,415.00
Jan 15, 2023 8:00 AM;Jan 15, 2023 9:00 AM;47,380.75;48,216.50;835.75;9,628.75
Jan 15, 2023 9:00 AM;Jan 15, 2023 10:00 AM;51,295.25;52,216.75;921.50;12,145.50
Jan 15, 2023 10:00 AM;Jan 15, 2023 11:00 AM;54,201.50;55,294.25;1,092.75;11,375.00
Jan 15, 2023 11:00 AM;Jan 15, 2023 12:00 PM;56,895.50;58,003.00;1,107.50;10,007.00
Jan 15, 2023 12:00 PM;Jan 15, 2023 1:00 PM;57,352.75;59,725.50;2,372.75;7,968.00
Jan 15, 2023 1:00 PM;Jan 15, 2023 2:00 PM;56,274.00;60,987.25;4,713.25;6,825.75
Jan 15, 2023 2:00 PM;Jan 15, 2023 3:00 PM;54,905.00;60,049.25;5,144.25;6,459.75
Jan 15, 2023 3:00 PM;Jan 15, 2023 4:00 PM;54,315.50;58,558.00;4,242.50;7,051.75
Jan 15, 2023 4:00 PM;Jan 15, 2023 5:00 PM;55,411.75;57,876.25;2,464.50;8,024.25
Jan 15, 2023 5:00 PM;Jan 15, 2023 6:00 PM;58,481.75;59,252.75;771.00;10,430.25
Jan 15, 2023 6:00 PM;Jan 15, 2023 7:00 PM;59,280.00;59,691.50;411.50;10,833.00
Jan 15, 2023 7:00 PM;Jan 15, 2023 8:00 PM;57,939.50;58,253.50;314.00;11,505.50
Jan 15, 2023 8:00 PM;Jan 15, 2023 9:00 PM;55,320.75;55,768.25;447.50;10,258.50
Jan 15, 2023 9:00 PM;Jan 15, 2023 10:00 PM;53,599.75;54,222.00;622.25;10,868.25
Jan 15, 2023 10:00 PM;Jan 15, 2023 11:00 PM;52,711.50;53,284.00;572.50;12,769.50
Jan 15, 2023 11:00 PM;Jan 16, 2023 12:00 AM;49,818.00;50,535.50;717.50;12,849.25
Jan 16, 2023 12:00 AM;Jan 16, 2023 1:00 AM;47,319.75;49,511.25;2,191.50;13,057.75
Jan 16, 2023 1:00 AM;Jan 16, 2023 2:00 AM;45,568.50;46,578.50;1,010.00;14,405.75
Jan 16, 2023 2:00 AM;Jan 16, 2023 3:00 AM;44,332.75;45,129.00;796.25;16,273.00
Jan 16, 2023 3:00 AM;Jan 16, 2023 4:00 AM;44,191.00;45,677.50;1,486.50;18,326.25
Jan 16, 2023 4:00 AM;Jan 16, 2023 5:00 AM;45,678.75;46,653.50;974.75;22,203.00
Jan 16, 2023 5:00 AM;Jan 16, 2023 6:00 AM;49,775.75;50,080.50;304.75;26,927.00
Jan 16, 2023 6:00 AM;Jan 16, 2023 7:00 AM;58,127.25;58,225.50;98.25;35,178.75
Jan 16, 2023 7:00 AM;Jan 16, 2023 8:00 AM;64,309.25;64,420.50;111.25;41,102.25
Jan 16, 2023 8:00 AM;Jan 16, 2023 9:00 AM;67,016.75;67,120.00;103.25;41,614.25
Jan 16, 2023 9:00 AM;Jan 16, 2023 10:00 AM;67,415.00;67,451.25;36.25;37,971.75
Jan 16, 2023 10:00 AM;Jan 16, 2023 11:00 AM;67,963.00;68,113.25;150.25;34,718.75
Jan 16, 2023 11:00 AM;Jan 16, 2023 12:00 PM;68,696.25;68,894.50;198.25;32,191.25
Jan 16, 2023 12:00 PM;Jan 16, 2023 1:00 PM;68,090.50;68,469.25;378.75;31,039.00
Jan 16, 2023 1:00 PM;Jan 16, 2023 2:00 PM;67,147.75;67,624.50;476.75;30,543.25
Jan 16, 2023 2:00 PM;Jan 16, 2023 3:00 PM;66,478.25;66,650.50;172.25;31,738.75
Jan 16, 2023 3:00 PM;Jan 16, 2023 4:00 PM;66,600.50;66,715.75;115.25;33,592.00
Jan 16, 2023 4:00 PM;Jan 16, 2023 5:00 PM;67,266.00;67,387.25;121.25;34,450.25
Jan 16, 2023 5:00 PM;Jan 16, 2023 6:00 PM;69,608.75;69,681.00;72.25;36,416.00
Jan 16, 2023 6:00 PM;Jan 16, 2023 7:00 PM;69,634.50;69,717.50;83.00;36,495.75
Jan 16, 2023 7:00 PM;Jan 16, 2023 8:00 PM;68,007.00;68,082.75;75.75;34,601.75
Jan 16, 2023 8:00 PM;Jan 16, 2023 9:00 PM;63,738.25;63,923.50;185.25;31,171.25
Jan 16, 2023 9:00 PM;Jan 16, 2023 10:00 PM;60,909.00;61,255.00;346.00;28,586.75
Jan 16, 2023 10:00 PM;Jan 16, 2023 11:00 PM;57,897.00;58,611.25;714.25;26,658.75
Jan 16, 2023 11:00 PM;Jan 17, 2023 12:00 AM;54,697.00;56,732.50;2,035.50;24,051.25
Jan 17, 2023 12:00 AM;Jan 17, 2023 1:00 AM;51,588.00;57,051.00;5,463.00;21,173.25
Jan 17, 2023 1:00 AM;Jan 17, 2023 2:00 AM;49,594.75;55,278.75;5,684.00;18,751.25
Jan 17, 2023 2:00 AM;Jan 17, 2023 3:00 AM;49,684.50;56,804.75;7,120.25;17,782.50
Jan 17, 2023 3:00 AM;Jan 17, 2023 4:00 AM;49,743.75;56,849.00;7,105.25;17,018.50
Jan 17, 2023 4:00 AM;Jan 17, 2023 5:00 AM;51,070.25;57,050.50;5,980.25;18,081.00
Jan 17, 2023 5:00 AM;Jan 17, 2023 6:00 AM;54,377.50;58,926.75;4,549.25;22,325.00
Jan 17, 2023 6:00 AM;Jan 17, 2023 7:00 AM;61,751.25;63,912.75;2,161.50;30,005.75
Jan 17, 2023 7:00 AM;Jan 17, 2023 8:00 AM;67,314.50;67,405.00;90.50;36,168.00
Jan 17, 2023 8:00 AM;Jan 17, 2023 9:00 AM;69,505.25;69,528.25;23.00;40,246.25
Jan 17, 2023 9:00 AM;Jan 17, 2023 10:00 AM;69,456.25;69,463.00;6.75;40,229.75
Jan 17, 2023 10:00 AM;Jan 17, 2023 11:00 AM;69,358.50;69,742.00;383.50;37,903.50
Jan 17, 2023 11:00 AM;Jan 17, 2023 12:00 PM;69,665.00;70,776.75;1,111.75;35,667.75
Jan 17, 2023 12:00 PM;Jan 17, 2023 1:00 PM;68,980.25;70,351.00;1,370.75;36,041.75
Jan 17, 2023 1:00 PM;Jan 17, 2023 2:00 PM;67,535.00;67,962.25;427.25;38,720.75
Jan 17, 2023 2:00 PM;Jan 17, 2023 3:00 PM;66,630.25;66,926.75;296.50;42,176.25
Jan 17, 2023 3:00 PM;Jan 17, 2023 4:00 PM;65,080.50;65,142.25;61.75;46,462.25
Jan 17, 2023 4:00 PM;Jan 17, 2023 5:00 PM;64,966.50;65,083.75;117.25;49,946.50
Jan 17, 2023 5:00 PM;Jan 17, 2023 6:00 PM;68,152.50;68,224.25;71.75;51,602.00
Jan 17, 2023 6:00 PM;Jan 17, 2023 7:00 PM;68,156.00;68,236.00;80.00;51,489.50
Jan 17, 2023 7:00 PM;Jan 17, 2023 8:00 PM;66,618.00;66,706.00;88.00;49,891.75
Jan 17, 2023 8:00 PM;Jan 17, 2023 9:00 PM;63,339.75;63,626.25;286.50;45,689.25
Jan 17, 2023 9:00 PM;Jan 17, 2023 10:00 PM;59,540.75;59,724.00;183.25;43,202.50
Jan 17, 2023 10:00 PM;Jan 17, 2023 11:00 PM;56,330.50;56,711.50;381.00;40,345.25
Jan 17, 2023 11:00 PM;Jan 18, 2023 12:00 AM;52,948.25;53,960.50;1,012.25;37,387.25
Jan 18, 2023 12:00 AM;Jan 18, 2023 1:00 AM;50,608.00;51,942.75;1,334.75;35,775.00
Jan 18, 2023 1:00 AM;Jan 18, 2023 2:00 AM;48,990.00;50,183.00;1,193.00;35,199.00
Jan 18, 2023 2:00 AM;Jan 18, 2023 3:00 AM;48,606.25;50,234.50;1,628.25;36,231.25
Jan 18, 2023 3:00 AM;Jan 18, 2023 4:00 AM;48,099.50;51,042.75;2,943.25;37,237.50
Jan 18, 2023 4:00 AM;Jan 18, 2023 5:00 AM;49,099.00;52,332.75;3,233.75;38,230.25
Jan 18, 2023 5:00 AM;Jan 18, 2023 6:00 AM;52,567.00;54,273.75;1,706.75;41,572.75
Jan 18, 2023 6:00 AM;Jan 18, 2023 7:00 AM;58,817.50;59,661.25;843.75;47,963.75
Jan 18, 2023 7:00 AM;Jan 18, 2023 8:00 AM;64,622.50;64,730.25;107.75;53,846.25
Jan 18, 2023 8:00 AM;Jan 18, 2023 9:00 AM;67,289.25;67,317.25;28.00;55,870.75
Jan 18, 2023 9:00 AM;Jan 18, 2023 10:00 AM;68,164.25;68,257.25;93.00;55,269.25
Jan 18, 2023 10:00 AM;Jan 18, 2023 11:00 AM;68,296.25;68,309.25;13.00;53,081.75
Jan 18, 2023 11:00 AM;Jan 18, 2023 12:00 PM;68,226.25;68,322.00;95.75;51,172.25
Jan 18, 2023 12:00 PM;Jan 18, 2023 1:00 PM;67,809.75;68,397.50;587.75;49,416.50
Jan 18, 2023 1:00 PM;Jan 18, 2023 2:00 PM;66,863.25;67,389.75;526.50;48,709.50
Jan 18, 2023 2:00 PM;Jan 18, 2023 3:00 PM;66,001.75;66,195.75;194.00;48,519.00
Jan 18, 2023 3:00 PM;Jan 18, 2023 4:00 PM;65,215.50;65,312.00;96.50;49,601.50
Jan 18, 2023 4:00 PM;Jan 18, 2023 5:00 PM;65,486.25;65,560.50;74.25;49,788.00
Jan 18, 2023 5:00 PM;Jan 18, 2023 6:00 PM;67,950.25;68,003.25;53.00;49,735.50
Jan 18, 2023 6:00 PM;Jan 18, 2023 7:00 PM;68,071.50;68,180.50;109.00;47,308.00
Jan 18, 2023 7:00 PM;Jan 18, 2023 8:00 PM;66,733.50;67,137.75;404.25;44,484.00
Jan 18, 2023 8:00 PM;Jan 18, 2023 9:00 PM;63,792.75;64,528.50;735.75;39,608.50
Jan 18, 2023 9:00 PM;Jan 18, 2023 10:00 PM;61,330.25;62,643.50;1,313.25;35,086.00
Jan 18, 2023 10:00 PM;Jan 18, 2023 11:00 PM;58,728.50;60,922.25;2,193.75;32,776.25
Jan 18, 2023 11:00 PM;Jan 19, 2023 12:00 AM;55,376.00;59,686.00;4,310.00;28,108.25
Jan 19, 2023 12:00 AM;Jan 19, 2023 1:00 AM;52,761.00;58,730.25;5,969.25;25,103.75
Jan 19, 2023 1:00 AM;Jan 19, 2023 2:00 AM;51,262.75;57,787.00;6,524.25;23,417.75
Jan 19, 2023 2:00 AM;Jan 19, 2023 3:00 AM;50,980.75;57,303.50;6,322.75;23,393.50
Jan 19, 2023 3:00 AM;Jan 19, 2023 4:00 AM;51,064.25;56,936.50;5,872.25;24,025.75
Jan 19, 2023 4:00 AM;Jan 19, 2023 5:00 AM;51,988.25;58,653.50;6,665.25;24,861.00
Jan 19, 2023 5:00 AM;Jan 19, 2023 6:00 AM;54,878.25;60,240.00;5,361.75;27,506.50
Jan 19, 2023 6:00 AM;Jan 19, 2023 7:00 AM;61,876.75;63,368.00;1,491.25;34,332.75
Jan 19, 2023 7:00 AM;Jan 19, 2023 8:00 AM;66,798.00;67,148.00;350.00;39,537.25
Jan 19, 2023 8:00 AM;Jan 19, 2023 9:00 AM;69,101.25;69,160.25;59.00;42,589.75
Jan 19, 2023 9:00 AM;Jan 19, 2023 10:00 AM;69,383.00;69,426.00;43.00;42,349.75
Jan 19, 2023 10:00 AM;Jan 19, 2023 11:00 AM;70,019.00;70,265.75;246.75;41,653.00
Jan 19, 2023 11:00 AM;Jan 19, 2023 12:00 PM;70,587.00;71,179.75;592.75;41,822.75
Jan 19, 2023 12:00 PM;Jan 19, 2023 1:00 PM;69,940.75;70,506.00;565.25;41,172.75
Jan 19, 2023 1:00 PM;Jan 19, 2023 2:00 PM;69,729.25;70,504.50;775.25;42,048.75
Jan 19, 2023 2:00 PM;Jan 19, 2023 3:00 PM;67,672.00;67,967.50;295.50;45,016.25
Jan 19, 2023 3:00 PM;Jan 19, 2023 4:00 PM;66,984.25;67,125.25;141.00;47,486.75
Jan 19, 2023 4:00 PM;Jan 19, 2023 5:00 PM;67,186.50;67,263.50;77.00;49,515.00
Jan 19, 2023 5:00 PM;Jan 19, 2023 6:00 PM;69,622.75;69,733.50;110.75;51,996.00
Jan 19, 2023 6:00 PM;Jan 19, 2023 7:00 PM;69,451.00;69,479.00;28.00;52,039.50
Jan 19, 2023 7:00 PM;Jan 19, 2023 8:00 PM;67,915.25;68,065.50;150.25;51,178.00
Jan 19, 2023 8:00 PM;Jan 19, 2023 9:00 PM;63,954.50;64,071.75;117.25;49,475.25
Jan 19, 2023 9:00 PM;Jan 19, 2023 10:00 PM;60,253.25;60,668.50;415.25;45,880.00
Jan 19, 2023 10:00 PM;Jan 19, 2023 11:00 PM;57,172.00;58,115.50;943.50;43,981.25
Jan 19, 2023 11:00 PM;Jan 20, 2023 12:00 AM;53,570.50;55,254.50;1,684.00;42,050.75
Jan 20, 2023 12:00 AM;Jan 20, 2023 1:00 AM;51,398.25;52,865.00;1,466.75;40,739.75
Jan 20, 2023 1:00 AM;Jan 20, 2023 2:00 AM;49,571.00;52,636.75;3,065.75;39,703.00
Jan 20, 2023 2:00 AM;Jan 20, 2023 3:00 AM;48,749.50;52,536.00;3,786.50;39,891.00
Jan 20, 2023 3:00 AM;Jan 20, 2023 4:00 AM;48,899.50;52,289.00;3,389.50;40,649.50
Jan 20, 2023 4:00 AM;Jan 20, 2023 5:00 AM;49,874.50;53,036.75;3,162.25;42,133.00
Jan 20, 2023 5:00 AM;Jan 20, 2023 6:00 AM;53,023.25;55,207.75;2,184.50;45,986.50
Jan 20, 2023 6:00 AM;Jan 20, 2023 7:00 AM;59,028.25;59,694.25;666.00;52,555.00
Jan 20, 2023 7:00 AM;Jan 20, 2023 8:00 AM;64,593.75;64,627.75;34.00;59,088.25
Jan 20, 2023 8:00 AM;Jan 20, 2023 9:00 AM;67,380.50;67,450.50;70.00;62,313.00
Jan 20, 2023 9:00 AM;Jan 20, 2023 10:00 AM;67,519.50;67,522.00;2.50;61,668.75
Jan 20, 2023 10:00 AM;Jan 20, 2023 11:00 AM;68,038.00;68,046.25;8.25;61,059.25
Jan 20, 2023 11:00 AM;Jan 20, 2023 12:00 PM;68,317.25;68,396.00;78.75;60,561.25
Jan 20, 2023 12:00 PM;Jan 20, 2023 1:00 PM;67,593.75;67,719.00;125.25;59,951.00
Jan 20, 2023 1:00 PM;Jan 20, 2023 2:00 PM;66,229.50;66,354.25;124.75;59,422.25
Jan 20, 2023 2:00 PM;Jan 20, 2023 3:00 PM;64,756.25;64,866.25;110.00;59,841.75
Jan 20, 2023 3:00 PM;Jan 20, 2023 4:00 PM;63,786.25;63,934.25;148.00;60,735.25
Jan 20, 2023 4:00 PM;Jan 20, 2023 5:00 PM;63,931.25;64,031.00;99.75;62,008.50
Jan 20, 2023 5:00 PM;Jan 20, 2023 6:00 PM;66,079.50;66,258.75;179.25;64,212.50
Jan 20, 2023 6:00 PM;Jan 20, 2023 7:00 PM;66,047.25;66,114.00;66.75;64,065.75
Jan 20, 2023 7:00 PM;Jan 20, 2023 8:00 PM;64,170.50;64,185.75;15.25;61,890.25
Jan 20, 2023 8:00 PM;Jan 20, 2023 9:00 PM;60,478.25;60,566.50;88.25;57,701.25
Jan 20, 2023 9:00 PM;Jan 20, 2023 10:00 PM;56,965.75;57,238.00;272.25;53,697.50
Jan 20, 2023 10:00 PM;Jan 20, 2023 11:00 PM;54,347.25;54,673.75;326.50;50,512.75
Jan 20, 2023 11:00 PM;Jan 21, 2023 12:00 AM;51,887.25;52,691.50;804.25;47,398.00
Jan 21, 2023 12:00 AM;Jan 21, 2023 1:00 AM;49,678.25;50,059.75;381.50;44,547.25
Jan 21, 2023 1:00 AM;Jan 21, 2023 2:00 AM;47,642.75;49,214.25;1,571.50;41,642.50
Jan 21, 2023 2:00 AM;Jan 21, 2023 3:00 AM;46,492.50;48,449.50;1,957.00;39,593.25
Jan 21, 2023 3:00 AM;Jan 21, 2023 4:00 AM;46,335.50;48,801.00;2,465.50;38,343.50
Jan 21, 2023 4:00 AM;Jan 21, 2023 5:00 AM;46,257.00;49,240.50;2,983.50;37,528.75
Jan 21, 2023 5:00 AM;Jan 21, 2023 6:00 AM;46,239.75;48,810.50;2,570.75;36,918.75
Jan 21, 2023 6:00 AM;Jan 21, 2023 7:00 AM;47,395.25;49,447.75;2,052.50;37,658.50
Jan 21, 2023 7:00 AM;Jan 21, 2023 8:00 AM;50,258.25;50,983.25;725.00;40,635.25
